Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,RSI,EMA_12,EMA_26,MACD,MACD_Signal,Signal,Position,Stock_Returns,Strategy_Returns,Cumulative_Stock_Returns,Cumulative_Strategy_Returns
2007-07-13,40.849998474121094,41.0099983215332,40.61000061035156,40.869998931884766,26.294918060302734,12028000,40.08199958801269,40.10233590165602,,40.10233590165602,39.56427853965222,0.5380573620037978,0.39275054579329255,0,1.0,-0.0017098118508130922,-0.0017098118508130922,0.1635586884522402,-0.7142257872759255
2007-07-16,40.650001525878906,40.75,40.5,40.58000183105469,26.108339309692383,11226400,40.204999923706055,40.17582296771735,,40.17582296771735,39.63951730197833,0.5363056657390217,0.42146156978243837,0,1.0,-0.0070955984440663755,-0.0070955984440663755,0.1553025432328785,-0.7162535263350847
2007-07-17,40.470001220703125,40.58000183105469,40.099998474121094,40.150001525878906,25.83168601989746,13871500,40.28300018310547,40.17185043820374,,40.17185043820374,39.67733094819319,0.4945194900105534,0.4360731538280614,0,1.0,-0.01059635992541319,-0.01059635992541319,0.14306054166203763,-0.7192602060976049
2007-07-18,40.02000045776367,40.43000030517578,39.689998626708984,40.040000915527344,25.760910034179688,17388700,40.36700019836426,40.15156589625353,,40.15156589625353,39.70419539021794,0.4473705060355897,0.4383326242695671,0,1.0,-0.00273974112505726,-0.00273974112505726,0.13992885168761582,-0.7200293604563994
2007-07-19,40.04999923706055,40.13999938964844,39.52000045776367,39.70000076293945,25.542160034179688,15693500,40.354000091552734,40.082094337282136,,40.082094337282136,39.7038846770862,0.37820966019593527,0.42630803145484075,-1,1.0,-0.008491512108233734,-0.008491512108233734,0.13024913204098554,-0.7224067345320337
2007-07-20,39.5,39.869998931884766,39.34000015258789,39.38999938964844,25.342714309692383,17880700,40.263000106811525,39.97561819149234,,39.97561819149234,39.680633915053775,0.2949842764385622,0.40004328045158505,0,-1.0,-0.007808598673388567,0.007808598673388567,0.12142347016793176,-0.7202391201275591
2007-07-23,39.4900016784668,39.5,38.900001525878906,38.959999084472656,25.066068649291992,19651500,40.136000061035155,39.819369098104694,,39.819369098104694,39.62725355723295,0.19211554087174676,0.3584577325356174,0,-1.0,-0.010916484179707364,0.010916484179707364,0.1091814685970911,-0.7171851149083306
2007-07-24,38.77000045776367,38.95000076293945,37.869998931884766,37.95000076293945,24.4162540435791,26185100,39.9060001373291,39.53177396961773,,39.53177396961773,39.5030126095075,0.028761360110230783,0.2925184580505401,0,-1.0,-0.02592398216805225,0.02592398216805225,0.0804270679840462,-0.7098534268703544
2007-07-25,38.209999084472656,38.400001525878906,37.619998931884766,38.040000915527344,24.474157333374023,23885100,39.662000274658205,39.30227042283459,,39.30227042283459,39.39464137291638,-0.09237095008179352,0.2155405764240734,0,-1.0,0.002371545475060577,-0.002371545475060577,0.0829893499082568,-0.7105415226629643
2007-07-26,37.470001220703125,38.22999954223633,36.790000915527344,37.29999923706055,23.998056411743164,35164600,39.29800033569336,38.99422870194627,,38.99422870194627,39.239482696186315,-0.2452539942400449,0.12338166229124975,0,-1.0,-0.019453250805909983,0.019453250805909983,0.061921686464362136,-0.7049106143054301
2007-07-27,37.060001373291016,37.4900016784668,36.720001220703125,36.75,23.644195556640625,25522900,38.88600044250488,38.64896274780069,,38.64896274780069,39.05507657054288,-0.4061138227421921,0.01748256528456138,0,-1.0,-0.014745288158453329,0.014745288158453329,0.046263345195734384,-0.7005594362808627
2007-07-30,36.959999084472656,38.18000030517578,36.79999923706055,37.810001373291016,24.326183319091797,29638600,38.60900039672852,38.51989176710689,,38.51989176710689,38.96284877815385,-0.44295701104695695,-0.07460534998174229,0,-1.0,0.028843574783429027,-0.028843574783429027,0.0764413202360481,-0.7091963725736878
2007-07-31,38.15999984741211,38.41999816894531,37.08000183105469,37.16999816894531,23.914409637451172,29752100,38.31100006103516,38.31221582892819,,38.31221582892819,38.830045029323585,-0.517829200395397,-0.16325012006447326,0,-1.0,-0.016926823091781285,0.016926823091781285,0.058220588439729104,-0.7042739910177944
2007-08-01,36.939998626708984,37.88999938964844,36.54999923706055,37.77000045776367,24.300443649291992,30751500,38.08400001525879,38.22879807951826,,38.22879807951826,38.75152320920803,-0.5227251296897677,-0.23514512198953214,0,-1.0,0.016142112412576015,-0.016142112412576015,0.07530250413562545,-0.7090476334981075
2007-08-02,37.75,38.150001525878906,37.61000061035156,37.81999969482422,24.332605361938477,26469600,37.895999908447266,38.16590602033457,,38.16590602033457,38.68252146740183,-0.5166154470672595,-0.29143918700507765,0,-1.0,0.0013237817435680643,-0.0013237817435680643,0.07672596995941317,-0.7094327909291307
2007-08-03,37.84000015258789,37.84000015258789,35.90999984741211,36.189998626708984,23.283905029296875,45337400,37.57599983215332,37.86192026746909,,37.86192026746909,38.49789014586903,-0.6359698783999406,-0.3603453252840503,0,-1.0,-0.04309891806631361,0.04309891806631361,0.030320245600260476,-0.6969096585926279
2007-08-06,36.34000015258789,36.9900016784668,35.70000076293945,36.88999938964844,23.734272003173828,33499100,37.3689998626709,37.7123939785736,,37.7123939785736,38.378787126889726,-0.666393148316125,-0.4215548898904652,0,-1.0,0.019342381583370427,-0.019342381583370427,0.0502490929437327,-0.7027721476303632
2007-08-07,36.54999923706055,37.06999969482422,35.91999816894531,36.400001525878906,23.419010162353516,28361200,37.21399993896485,37.5104874473898,,37.5104874473898,38.23221041570374,-0.7217229683139408,-0.4815885055751603,0,-1.0,-0.013282674759464097,0.013282674759464097,0.03629897582573882,-0.6988241667378834
2007-08-08,36.5,37.79999923706055,36.29999923706055,37.79999923706055,24.319738388061523,35795600,37.18999977111817,37.555027722723764,,37.555027722723764,38.20019477284128,-0.6451670501175144,-0.5143042144836312,0,-1.0,0.038461473969617854,-0.038461473969617854,0.07615656190920217,-0.7104078332091723
2007-08-09,35.36000061035156,36.25,35.119998931884766,35.790000915527344,23.026554107666016,37137600,37.03899993896484,37.283485137001236,,37.283485137001236,38.02166189452173,-0.7381767575204918,-0.5590787230910034,0,-1.0,-0.05317455984397279,0.05317455984397279,0.018932410406477196,-0.6950088972058077
2007-08-10,35.779998779296875,36.27000045776367,35.29999923706055,35.91999816894531,23.110193252563477,22034500,36.955999755859374,37.073717911146474,,37.073717911146474,37.86598310003458,-0.7922651888881092,-0.6057160162504246,0,-1.0,0.0036322226904881294,-0.0036322226904881294,0.022633399827629352,-0.6961166928097737
2007-08-13,36.02000045776367,36.02000045776367,35.119998931884766,35.2400016784668,22.672685623168945,21036600,36.69899978637695,36.791607721503446,,36.791607721503446,37.67146595769623,-0.8798582361927814,-0.660544460238896,0,-1.0,-0.018930860944932015,0.018930860944932015,0.0032740691378494446,-0.6903639201778695
2007-08-14,35.11000061035156,35.290000915527344,33.4900016784668,33.52000045776367,21.56608772277832,42251600,36.33400001525879,36.288283527081944,,36.288283527081944,37.36394999473826,-1.075666467656319,-0.7435688617223806,0,-1.0,-0.04880820484620241,0.04880820484620241,-0.04569393714551373,-0.6752511389661359
2007-08-15,33.5099983215332,34.439998626708984,33.209999084472656,33.36000061035156,21.46314239501953,26864000,35.89300003051758,35.83777846296958,,35.83777846296958,37.067361151450356,-1.2295826884807752,-0.8407716270740595,0,-1.0,-0.00477326507240694,0.00477326507240694,-0.05024909294372326,-0.673701026570459
2007-08-16,33.060001373291016,33.720001220703125,31.850000381469727,32.81999969482422,21.1157169342041,37740300,35.39300003051758,35.37350480633183,,35.37350480633183,36.752741784292866,-1.3792369779610354,-0.9484646972514548,0,-1.0,-0.0161870775074201,0.0161870775074201,-0.06562278448898573,-0.6684191997969635
2007-08-17,33.84000015258789,34.13999938964844,32.95000076293945,33.310001373291016,21.430965423583984,30623400,35.10500030517578,35.056042739710165,,35.056042739710165,36.49772397607051,-1.4416812363603455,-1.047108005073233,0,-1.0,0.014929972060422347,-0.014929972060422347,-0.05167255876751109,-0.6733696918797674
2007-08-20,33.66999816894531,33.939998626708984,33.310001373291016,33.790000915527344,21.739797592163086,18473500,34.79500045776367,34.86126707445127,,34.86126707445127,36.29715189751176,-1.4358848230604906,-1.1248633686706846,0,-1.0,0.014410072724320155,-0.014410072724320155,-0.038007091372882496,-0.678076458373747
2007-08-21,33.79999923706055,34.65999984741211,33.599998474121094,34.29999923706055,22.067920684814453,18789300,34.58500022888184,34.77491817639116,,34.77491817639116,36.14921466340426,-1.3742964870130976,-1.1747499923391673,0,-1.0,0.015093172764575113,-0.015093172764575113,-0.02348756620467729,-0.6829353060044959
2007-08-22,34.47999954223633,34.79999923706055,34.099998474121094,34.77000045776367,22.37030601501465,28241500,34.282000350952146,34.774161604294626,,34.774161604294626,36.04705064817162,-1.2728890438769938,-1.1943778026467327,0,-1.0,0.01370265980050811,-0.01370265980050811,-0.010106748533413756,-0.6872799356410686
2007-08-23,34.150001525878906,34.36000061035156,33.779998779296875,34.02000045776367,21.887767791748047,23123600,34.10500030517578,34.65813681252063,,34.65813681252063,35.89689878221547,-1.238761969694842,-1.2032546360563545,0,-1.0,-0.02157031895674122,0.02157031895674122,-0.031459061700673696,-0.6805344641086738
2007-08-24,34.209999084472656,34.95000076293945,34.15999984741211,34.68000030517578,22.312400817871094,14370700,33.98100051879883,34.66150042677527,,34.66150042677527,35.80675815428661,-1.1452577275113427,-1.1916552543473522,1,-1.0,0.019400347987399646,-0.019400347987399646,-0.012669030457624242,-0.6867322066749466
2007-08-27,35.41999816894531,35.560001373291016,35.09000015258789,35.25,22.679128646850586,25881100,33.98200035095215,34.752038822656,,34.752038822656,35.76551680952464,-1.0134779868686437,-1.1560198008516105,0,1.0,0.016435977214773745,0.016435977214773745,0.003558718861214727,-0.6815833443617336
2007-08-28,35.5,35.560001373291016,35.0099983215332,35.04999923706055,22.695314407348633,55781000,34.135000228881836,34.797878886410544,,34.797878886410544,35.71251550786064,-0.914636621450093,-1.107743164971307,0,1.0,-0.005673780508920645,-0.005673780508920645,-0.0021352530374174616,-0.6833899705762096
2007-08-29,35.130001068115234,36.79999923706055,35.130001068115234,36.54999923706055,23.666584014892578,66298200,34.454000091552736,35.06743586343362,,35.06743586343362,35.77455133965323,-0.7071154762196059,-1.027617627220967,0,1.0,0.04279600663768224,0.04279600663768224,0.04056937329710242,-0.6698403256554324
2007-08-30,36.38999938964844,37.13999938964844,36.36000061035156,37.040000915527344,23.983867645263672,34579600,34.876000213623044,35.37090740990958,,35.37090740990958,35.868288345273534,-0.49738093536395667,-0.9215702888495649,0,1.0,0.013406338951984287,0.013406338951984287,0.05451959901857717,-0.6654140931528922
2007-08-31,37.36000061035156,38.540000915527344,37.220001220703125,38.310001373291016,24.80621337890625,65864700,35.376000213623044,35.82307571196826,,35.82307571196826,36.04915597697853,-0.22608026501027467,-0.7824722840817069,0,1.0,0.034287268530581505,0.034287268530581505,0.09067619568088836,-0.6539420563182774
2007-09-04,37.209999084472656,37.369998931884766,36.130001068115234,36.36000061035156,23.54356575012207,94537000,35.633000183105466,35.90567954248876,,35.90567954248876,36.072181505376534,-0.16650196288777153,-0.6592782198429199,0,1.0,-0.050900566250017265,-0.050900566250017265,0.03516015972531661,-0.6715566016069936
2007-09-05,36.279998779296875,36.560001373291016,34.560001373291016,36.5099983215332,23.640682220458984,45147200,35.854000091552734,35.99865166234175,,35.99865166234175,36.1046123806474,-0.10596071830565279,-0.5486147195354665,0,1.0,0.004125349523204758,0.004125349523204758,0.03943055719667998,-0.6702016577900334
2007-09-06,36.36000061035156,36.77000045776367,35.220001220703125,35.220001220703125,22.805397033691406,36327500,35.89900016784668,35.87885928670504,,35.87885928670504,36.03908562805894,-0.1602263413539049,-0.4709370438991542,0,1.0,-0.03533270775499464,-0.03533270775499464,0.002704661087638449,-0.6818543262334198
2007-09-07,34.810001373291016,34.88999938964844,34.119998931884766,34.209999084472656,22.151403427124023,30279900,35.918000030517575,35.62211156328467,,35.62211156328467,35.90359773594144,-0.2814861726567699,-0.43304686965067735,0,1.0,-0.028676947791721474,-0.028676947791721474,-0.026049848128887554,-0.690977773110186
2007-09-10,34.45000076293945,34.63999938964844,33.400001525878906,33.810001373291016,21.892406463623047,22191400,35.8310001373291,35.343325380208725,,35.343325380208725,35.748516523893265,-0.4051911436845401,-0.4274757244574499,0,1.0,-0.011692420984693697,-0.011692420984693697,-0.037437683322670945,-0.6945909910806093
2007-09-11,34.0,34.900001525878906,33.849998474121094,34.869998931884766,22.57876205444336,33242500,35.793000030517575,35.27050592662042,,35.27050592662042,35.68344114670745,-0.41293522008702865,-0.4245676235833657,0,1.0,0.03135159762019768,0.03135159762019768,-0.0072598168858379886,-0.6850159307233852
2007-09-12,34.52000045776367,35.31999969482422,34.459999084472656,35.09000015258789,22.721214294433594,19849900,35.797000122070315,35.242735807538494,,35.242735807538494,35.63948255455045,-0.396746747011953,-0.4190034482690832,0,1.0,0.006309183465502244,0.006309183465502244,-0.0009964369369944714,-0.6830286384416085
2007-09-13,35.290000915527344,35.849998474121094,35.119998931884766,35.61000061035156,23.057926177978516,16274100,35.70300025939942,35.299238084894355,,35.299238084894355,35.637298706832006,-0.3380606219376503,-0.40281488300279666,0,1.0,0.014819049743586943,0.014819049743586943,0.013807846558056891,-0.6783314240673823
2007-09-14,35.79999923706055,35.83000183105469,35.0,35.68000030517578,23.103242874145508,12541000,35.567000198364255,35.357816888014575,,35.357816888014575,35.6404617881908,-0.2826449001762228,-0.37878088643748187,0,1.0,0.001965731357046696,0.001965731357046696,0.015800720432056048,-0.677699110061095
2007-09-17,35.349998474121094,35.70000076293945,35.18000030517578,35.380001068115234,22.908994674682617,13144900,35.27400016784668,35.36122983879929,,35.36122983879929,35.62116840151853,-0.2599385627192419,-0.3550124216938339,0,1.0,-0.008408050294131497,-0.008408050294131497,0.007259816885848203,-0.6804090321535445
2007-09-18,35.5099983215332,36.380001068115234,35.25,36.36000061035156,23.54356575012207,21552700,35.27400016784668,35.51488688057656,,35.51488688057656,35.67589671328394,-0.16100983270737856,-0.31621190389654286,0,1.0,0.0276992513468155,0.0276992513468155,0.03516015972531661,-0.6715566016069936
2007-09-19,36.54999923706055,37.150001525878906,36.02000045776367,36.18000030517578,23.42700958251953,20242000,35.24100036621094,35.6172120228226,,35.6172120228226,35.71323772009074,-0.09602569726813925,-0.27217466257086215,0,1.0,-0.004950503359577363,-0.004950503359577363,0.03003559587689586,-0.6731825617541691
2007-09-20,36.040000915527344,36.18000030517578,35.16999816894531,35.31999969482422,22.870140075683594,20980500,35.251000213623044,35.571487049284386,,35.571487049284386,35.6841089774784,-0.11262192819401662,-0.24026411569549305,0,1.0,-0.023770055364773834,-0.023770055364773834,0.005551592735214328,-0.6809510303554461
2007-09-21,35.52000045776367,35.54999923706055,34.470001220703125,34.470001220703125,22.319765090942383,23949700,35.277000427246094,35.40202769104111,,35.40202769104111,35.594175069569125,-0.19214737852801278,-0.23064076826199703,0,1.0,-0.024065642170593038,-0.024065642170593038,-0.01864765207962127,-0.6886291486938083
2007-09-24,34.52000045776367,34.790000915527344,33.529998779296875,33.880001068115234,21.937732696533203,16852100,35.284000396728516,35.167869749052514,,35.167869749052514,35.467199217609576,-0.2993294685570618,-0.24437850832101,-1,1.0,-0.01711633686376346,-0.01711633686376346,-0.03544480944867168,-0.693958677074322
2007-09-25,33.18000030517578,33.209999084472656,32.709999084472656,33.08000183105469,21.419715881347656,27939100,35.10500068664551,34.84665930012977,,34.84665930012977,35.29036978156847,-0.44371048143869984,-0.28424490294454796,0,-1.0,-0.023612727622179253,0.023612727622179253,-0.058220588439719445,-0.6867322066749465
2007-09-26,33.20000076293945,33.380001068115234,32.810001373291016,32.9900016784668,21.3614444732666,18513800,34.8950008392334,34.561019666027775,,34.561019666027775,35.119972144301684,-0.558952478273909,-0.3391864180104202,0,-1.0,-0.0027206816084091034,0.0027206816084091034,-0.06078287036392982,-0.6858799047511401
2007-09-27,33.150001525878906,33.22999954223633,32.650001525878906,32.7599983215332,21.212505340576172,16988700,34.61000061035156,34.283939459182456,,34.283939459182456,34.94515926854106,-0.6612198093586059,-0.40359309628005735,0,-1.0,-0.00697191104066297,0.00697191104066297,-0.06733100863961927,-0.6836898873909805
2007-09-28,32.810001373291016,32.810001373291016,32.369998931884766,32.439998626708984,21.005306243896484,24716200,34.286000442504886,34.00025625418654,,34.00025625418654,34.75959181359054,-0.7593355594040005,-0.4747415889048461,0,-1.0,-0.009768000952975697,0.009768000952975697,-0.07644132023603833,-0.6806001699095798
2007-10-01,32.58000183105469,33.45000076293945,32.56999969482422,33.15999984741211,21.471513748168945,22312300,34.06400032043457,33.87098603775971,,33.87098603775971,34.64110351979955,-0.7701174820398435,-0.5338167675318456,0,-1.0,0.02219485977753166,-0.02219485977753166,-0.055943064842354895,-0.687689204351404
2007-10-02,33.209999084472656,33.66999816894531,33.119998931884766,33.36000061035156,21.60102081298828,23370600,33.76400032043457,33.792372895081535,,33.792372895081535,34.546207007988585,-0.7538341129070503,-0.5778202366068865,0,-1.0,0.006031386123636073,-0.006031386123636073,-0.050249092943722706,-0.6895728713505407
2007-10-03,33.27000045776367,34.209999084472656,33.2400016784668,33.869998931884766,21.931249618530273,20350500,33.53300018310547,33.80431536228203,,33.80431536228203,34.49611752086978,-0.6918021585877483,-0.6006166210030589,0,-1.0,0.01528771919071703,-0.01528771919071703,-0.0357295677755175,-0.6943185941225143
2007-10-04,34.0099983215332,34.04999923706055,33.5,33.7400016784668,21.847070693969727,12150200,33.375000381469725,33.79442094938738,,33.79442094938738,34.440108939951045,-0.6456879905636654,-0.6096308949151802,0,-1.0,-0.003838123930248849,0.003838123930248849,-0.03943055719666966,-0.6931453510035839
2007-10-05,34.20000076293945,34.54999923706055,33.900001525878906,34.220001220703125,22.15787696838379,12933200,33.35000038146973,33.85989483728211,,33.85989483728211,34.4238046644512,-0.5639098271690841,-0.600486681365961,1,-1.0,0.014226423187840842,-0.014226423187840842,-0.025765089802040952,-0.6975107950973631
2007-10-08,34.27000045776367,34.31999969482422,33.7400016784668,33.93000030517578,21.9700984954834,11252200,33.35500030517578,33.870680293881136,,33.870680293881136,34.38722656376413,-0.5165462698829941,-0.5836985990693676,0,1.0,-0.008474602723038238,-0.008474602723038238,-0.034021343624883515,-0.7000742709369208
2007-10-09,33.90999984741211,34.0,33.41999816894531,33.79999923706055,21.885923385620117,14044100,33.42700004577637,33.859806285139506,,33.859806285139506,34.34372824326757,-0.4839219581280645,-0.563743270881107,0,1.0,-0.0038314490700256387,-0.0038314490700256387,-0.03772244164951655,-0.7012234210926163
2007-10-10,33.689998626708984,34.0,33.400001525878906,33.650001525878906,21.788793563842773,16501700,33.49300003051758,33.827528629868645,,33.827528629868645,34.29234107901656,-0.46481244914791375,-0.5439571065344684,0,1.0,-0.004437802206136543,-0.004437802206136543,-0.04199283912088003,-0.7025493324536334
2007-10-11,33.70000076293945,34.25,33.220001220703125,33.43000030517578,21.6463565826416,17127000,33.56000022888183,33.76637042606974,,33.76637042606974,34.228463984657985,-0.4620935585882435,-0.5275843969452234,0,1.0,-0.0065379260245778115,-0.0065379260245778115,-0.04825621906972355,-0.7044940429140127
2007-10-12,33.52000045776367,33.68000030517578,33.20000076293945,33.439998626708984,21.652820587158203,12414300,33.660000228881835,33.71615938001424,,33.71615938001424,34.17005914332843,-0.45389976331419035,-0.5128474702190169,0,1.0,0.0002990823045745383,0.0002990823045745383,-0.04797156934635849,-0.7044056623113519
2007-10-15,33.45000076293945,33.650001525878906,32.81999969482422,33.0099983215332,21.374391555786133,14904100,33.64500007629395,33.607519217171,,33.607519217171,34.08412871208434,-0.47660949491334037,-0.5055998751578816,0,1.0,-0.012858861328790105,-0.012858861328790105,-0.060213570917199366,-0.7082066689092659
2007-10-16,32.95000076293945,32.959999084472656,32.2400016784668,32.5099983215332,21.050630569458008,15989800,33.55999984741211,33.43866984861134,,33.43866984861134,33.967526460932405,-0.5288566123210643,-0.5102512225905181,-1,1.0,-0.015146925944368728,-0.015146925944368728,-0.07444844636203929,-0.7126264408863578
2007-10-17,32.810001373291016,32.900001525878906,31.450000762939453,31.780000686645508,20.57794952392578,23218000,33.351000022888186,33.18348997753967,,33.18348997753967,33.80548751468893,-0.6219975371492552,-0.5326004855022656,0,-1.0,-0.02245455775382732,0.02245455775382732,-0.09523129717734746,-0.7061735947063177
2007-10-18,31.600000381469727,32.0099983215332,31.3799991607666,31.68000030517578,20.513198852539062,17879500,33.14499988555908,32.95218387409907,,32.95218387409907,33.64804401768795,-0.6958601435888809,-0.5652524171195887,0,-1.0,-0.0031466450380458477,0.0031466450380458477,-0.09807828312666356,-0.7052490273060535
2007-10-19,31.719999313354492,31.850000381469727,30.559999465942383,30.760000228881836,19.9174861907959,27030000,32.79899978637695,32.61492485175796,,32.61492485175796,33.434114848146756,-0.8191899963887934,-0.6160399329734297,0,-1.0,-0.029040406168924116,0.029040406168924116,-0.12427045611723864,-0.696689339340336
2007-10-22,30.579999923706055,31.18000030517578,30.360000610351562,30.8799991607666,19.99518394470215,17779900,32.49399967193604,32.34801320699006,,32.34801320699006,33.244921093526,-0.8969078865359421,-0.6722135236859322,0,-1.0,0.003901135597915051,-0.003901135597915051,-0.12085411641945165,-0.6978725953558624
2007-10-23,31.200000762939453,31.200000762939453,30.399999618530273,30.920000076293945,20.02108383178711,16354200,32.205999755859374,32.12831887919066,,32.12831887919066,33.072704721879184,-0.9443858426885257,-0.7266479874864509,0,-1.0,0.0012953664706754076,-0.0012953664706754076,-0.1197153003190291,-0.6982639610657106
2007-10-24,30.989999771118164,31.040000915527344,30.280000686645508,30.8799991607666,19.99518394470215,18545700,31.928999519348146,31.936269691740804,,31.936269691740804,32.9102820877227,-0.9740123959818945,-0.7761208691855397,0,-1.0,-0.0012936906671617843,0.0012936906671617843,-0.12085411641945165,-0.6978736079681951
2007-10-25,31.09000015258789,31.520000457763672,30.3799991607666,30.700000762939453,19.878637313842773,24280100,31.65599956512451,31.746074471925212,,31.746074471925212,32.74655754514616,-1.0004830732209484,-0.8209933099926215,0,-1.0,-0.005828963818620747,0.005828963818620747,-0.12597862596613207,-0.6961125241603913
2007-10-26,31.010000228881836,31.549999237060547,30.5,31.350000381469727,20.299518585205078,12484600,31.446999740600585,31.685139996470525,,31.685139996470525,32.64310886635531,-0.9579688698847875,-0.8483884219710548,0,-1.0,0.021172625484587648,-0.021172625484587648,-0.10747329874818834,-0.7025466198757999
2007-10-29,31.549999237060547,31.850000381469727,31.260000228881836,31.399999618530273,20.331892013549805,15986200,31.285999870300294,31.64127224601818,,31.64127224601818,32.55102669984975,-0.9097544538315709,-0.8606616283431581,0,-1.0,0.0015948719761451624,-0.0015948719761451624,-0.10604983292440051,-0.7030210199359697
2007-10-30,31.5,31.75,31.280000686645508,31.459999084472656,20.370742797851562,18673800,31.180999946594238,31.61338406731887,,31.61338406731887,32.47020983945145,-0.8568257721325807,-0.8598944571010426,1,-1.0,0.0019108110404872924,-0.0019108110404872924,-0.10434166307550696,-0.7035884906498687
2007-10-31,31.709999084472656,31.799999237060547,31.020000457763672,31.510000228881836,20.403120040893555,14935900,31.153999900817873,31.597478861405477,,31.597478861405477,32.39908320163148,-0.8016043402259996,-0.8482364337260341,0,1.0,0.001589356194032998,0.001589356194032998,-0.1029181429499787,-0.7031173871815004
2007-11-01,31.399999618530273,31.579999923706055,30.649999618530273,30.690000534057617,19.872161865234375,15003400,31.054999923706056,31.45786681104427,,31.45786681104427,32.272484485514894,-0.8146176744706253,-0.8415126818749523,0,1.0,-0.026023474733986585,-0.026023474733986585,-0.12626332999123768,-0.7108433043551425
2007-11-02,30.920000076293945,31.010000228881836,30.1200008392334,30.399999618530273,19.684375762939453,16577200,31.0189998626709,31.295118012195964,,31.295118012195964,32.13378190277529,-0.8386638905793262,-0.8409429236158272,0,1.0,-0.00944936169699706,-0.00944936169699706,-0.13451958381408025,-0.7135756505593993
2007-11-05,30.149999618530273,30.149999618530273,29.530000686645508,29.799999237060547,19.29587745666504,17515500,30.910999870300294,31.06509973909821,,31.06509973909821,31.960909112722344,-0.8958093736241359,-0.8519162136174889,-1,1.0,-0.019736854901274303,-0.019736854901274303,-0.15160144520823626,-0.7192287663845003
2007-11-06,29.5,30.1200008392334,29.5,30.059999465942383,19.464229583740234,15828300,30.824999809265137,30.910468927843468,,30.910468927843468,31.820100990738645,-0.9096320628951773,-0.8634593834730266,0,-1.0,0.008724840118736976,-0.008724840118736976,-0.14419930346071064,-0.721678450507736
2007-11-07,29.700000762939453,29.920000076293945,29.299999237060547,29.34000015258789,18.99802589416504,16487900,30.670999908447264,30.66885834703492,,30.66885834703492,31.636389817542295,-0.9675314705073745,-0.8842738008798963,0,-1.0,-0.023952073391426465,0.023952073391426465,-0.16469750455265364,-0.7150120723278819
2007-11-08,29.5,29.559999465942383,28.25,29.09000015258789,18.836143493652344,25256800,30.50999984741211,30.425957086350763,,30.425957086350763,31.447768360879007,-1.0218112745282433,-0.9117812956095657,0,-1.0,-0.008520790685065838,0.008520790685065838,-0.17181494227507366,-0.7125837498484171
2007-11-09,28.690000534057617,28.920000076293945,27.989999771118164,28.049999237060547,18.162723541259766,21922500,30.17999973297119,30.060425109536883,,30.060425109536883,31.196081759114676,-1.1356566495777933,-0.9565563664032113,0,-1.0,-0.03575114850712102,0.03575114850712102,-0.20142350926517605,-0.702308288805888
2007-11-12,28.049999237060547,29.079999923706055,28.0,28.459999084472656,18.42820167541504,18968500,29.88599967956543,29.814205721065466,,29.814205721065466,30.993408968400452,-1.1792032473349856,-1.001085742589566,0,-1.0,0.014616750750937824,-0.014616750750937824,-0.1897509157445465,-0.7066595743490325
2007-11-13,28.0,29.229999542236328,27.770000457763672,29.1200008392334,18.855558395385742,28296000,29.651999855041502,29.70740497001438,,29.70740497001438,30.85463799586956,-1.1472330258551793,-1.0303151992426889,0,-1.0,0.02319050512973586,-0.02319050512973586,-0.1709608301997566,-0.7134622869948501
2007-11-14,29.290000915527344,29.729999542236328,28.860000610351562,29.030000686645508,18.797292709350586,18442800,29.403999900817873,29.603188926419172,,29.603188926419172,30.719479676667778,-1.1162907502486057,-1.0475103094438722,0,-1.0,-0.0030906644915557058,0.0030906644915557058,-0.1735231121239671,-0.7125766950597735
2007-11-15,29.06999969482422,29.75,28.84000015258789,28.979999542236328,18.76491928100586,17497700,29.232999801635742,29.507313636544886,,29.507313636544886,30.59062929633952,-1.0833156597946356,-1.054671379514025,0,-1.0,-0.0017223955641234578,0.0017223955641234578,-0.17494663224949536,-0.7120816384343187
2007-11-16,29.1200008392334,29.200000762939453,28.420000076293945,29.06999969482422,18.82318878173828,18189700,29.099999809265135,29.440034568587862,,29.440034568587862,30.47799006659765,-1.0379554980097865,-1.0513282032131772,1,-1.0,0.0031055953764500543,-0.0031055953764500543,-0.17238435032528487,-0.7129757963667922
2007-11-19,28.829999923706055,28.829999923706055,28.020000457763672,28.190000534057617,18.253387451171875,21986400,28.938999938964844,29.247721640198595,,29.247721640198595,30.308509360483573,-1.0607877202849778,-1.0532201066275373,-1,1.0,-0.030271729274330972,-0.030271729274330972,-0.1974377072154374,-0.721664515354357
2007-11-20,28.190000534057617,28.75,27.950000762939453,28.5,18.454113006591797,26557200,28.782999992370605,29.132687541706503,,29.132687541706503,30.174545704151456,-1.041858162444953,-1.0509477177910205,1,-1.0,0.010996788225238197,-0.010996788225238197,-0.18861209964412395,-0.7247253117345742
2007-11-21,28.209999084472656,28.389999389648438,27.809999465942383,28.049999237060547,18.162723541259766,12611300,28.653999900817873,28.96612011022251,,28.96612011022251,30.01717189177435,-1.0510517815518412,-1.0509685305431846,-1,1.0,-0.015789500454015948,-0.015789500454015948,-0.20142350926517616,-0.7290717615499203
